מספר קלפי,שם ישוב,כתובת,מצביעים,כשרים,אמת,ג,ד,ה,ו,ז,זה,זך,חץ,טב,יש,כ,כן,כץ,ל,מחל,מרצ,נץ,עם,פ,פז,פכ,פץ,ף,צה,ק,קז,קנ,קפ,רק,שס
150,עראבה,עראבה,494,494,5,1,83,0,224,0,0,0,0,0,0,0,10,0,0,1,6,0,155,1,0,0,0,1,0,3,0,1,0,0,3
10,עין מאהל,עין מאהל,498,487,85,0,109,0,110,0,0,0,0,0,0,0,20,0,0,3,1,0,153,0,0,0,0,0,1,0,0,0,0,1,4
20,עין מאהל,עין מאהל,449,447,88,0,95,0,73,0,0,0,0,0,0,0,12,0,0,0,12,0,163,0,0,1,0,0,1,0,0,0,0,0,2
30,עין מאהל,עין מאהל,521,513,93,0,98,0,116,0,0,0,0,0,0,0,27,0,0,0,2,0,173,0,0,0,0,0,0,1,0,0,0,0,3
40,עין מאהל,עין מאהל,483,474,36,0,150,0,101,0,0,0,0,0,1,0,9,0,0,18,2,1,142,0,0,0,0,0,1,1,0,1,0,0,11
50,עין מאהל,עין מאהל,494,483,30,0,193,0,93,0,0,0,0,0,0,0,6,0,1,11,11,0,129,0,0,0,0,0,0,0,0,1,0,1,7
60,עין מאהל,עין מאהל,457,447,32,0,173,0,96,0,0,0,0,0,0,0,5,1,2,8,2,0,118,0,0,0,0,0,1,0,0,0,0,0,9
70,עין מאהל,עין מאהל,330,320,67,0,51,0,85,0,0,0,1,0,0,0,10,0,0,1,2,0,100,0,0,0,0,0,0,1,0,0,0,1,1
80,עין מאהל,עין מאהל,364,357,40,0,122,0,82,0,0,0,0,0,0,0,9,0,0,8,6,0,87,0,0,0,0,0,0,0,0,1,0,0,2
10,פסוטה,פסוטה,306,300,50,0,118,0,38,0,0,1,0,0,0,0,57,0,5,0,13,0,2,0,0,0,0,0,0,1,0,3,0,0,12
20,פסוטה,פסוטה,298,296,25,0,141,0,65,1,0,0,0,0,0,0,36,0,0,0,17,0,0,1,0,0,0,0,1,0,0,5,0,0,4
30,פסוטה,פסוטה,355,350,32,0,116,0,37,0,0,0,0,0,0,0,84,0,2,0,48,0,3,0,0,0,0,0,2,2,0,2,0,0,22
10,פקיעין (בוקייעה),פקיעין (בוקייעה),441,434,92,1,76,0,156,0,0,3,0,0,0,0,29,0,63,3,6,0,0,0,0,0,0,0,0,0,0,1,0,1,3
20,פקיעין (בוקייעה),פקיעין (בוקייעה),537,528,178,3,100,0,60,0,0,2,0,0,0,0,89,0,58,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,25
30,פקיעין (בוקייעה),פקיעין (בוקייעה),494,494,170,2,127,0,46,0,0,7,0,0,0,0,60,0,21,42,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5
40,פקיעין (בוקייעה),פקיעין (בוקייעה),492,490,119,2,131,0,85,0,1,0,0,2,0,0,43,0,62,21,3,2,0,0,0,0,0,0,0,1,1,2,0,0,15
50,פקיעין (בוקייעה),פקיעין (בוקייעה),524,522,135,15,86,0,53,1,0,2,0,8,0,0,118,0,47,6,8,0,0,0,0,0,0,0,0,0,0,4,0,0,39
10,פוריידיס,פוריידיס,186,181,42,0,34,4,12,0,0,0,0,0,0,0,12,0,0,0,1,0,75,0,0,0,0,0,0,0,0,1,0,0,0
20,פוריידיס,פוריידיס,185,181,36,0,34,3,15,0,0,0,0,2,1,0,2,0,0,0,4,0,80,0,0,0,0,1,0,1,0,0,0,2,0
31,פוריידיס,פוריידיס,54,53,9,0,9,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,30,0,0,0,0,0,1,0,0,0,0,0,0
32,פוריידיס,פוריידיס,235,231,59,0,23,0,53,0,0,0,0,0,0,0,1,0,0,0,3,0,91,0,0,0,0,0,1,0,0,0,0,0,0
40,פוריידיס,פוריידיס,230,227,64,0,35,2,11,0,0,0,0,0,0,0,12,0,0,2,0,0,98,0,0,0,0,0,0,1,0,1,1,0,0
50,פוריידיס,פוריידיס,193,193,44,4,36,2,7,0,0,0,0,0,0,0,5,0,0,0,1,0,93,0,0,0,0,0,1,0,0,0,0,0,0
61,פוריידיס,פוריידיס,101,100,20,0,20,0,12,0,0,0,0,0,0,0,0,1,0,1,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0
62,פוריידיס,פוריידיס,122,120,35,0,14,0,3,0,0,0,0,0,0,0,5,0,0,1,0,0,61,0,0,0,0,0,0,0,0,1,0,0,0
70,פוריידיס,פוריידיס,180,174,34,0,38,7,18,0,0,0,0,0,0,0,1,0,0,0,3,0,72,0,1,0,0,0,0,0,0,0,0,0,0
80,פוריידיס,פוריידיס,225,217,56,0,22,1,10,0,0,0,0,0,0,0,4,1,0,1,4,1,117,0,0,0,0,0,0,0,0,0,0,0,0
10,שעב,שעב,425,416,20,0,58,0,138,1,0,0,0,0,0,0,6,0,7,0,1,0,183,0,0,0,0,0,0,2,0,0,0,0,0
20,שעב,שעב,512,510,17,3,63,0,238,0,0,2,0,0,0,0,8,0,16,0,2,0,130,0,0,0,0,0,0,9,0,1,0,0,21
30,שעב,שעב,538,527,69,2,61,0,116,0,0,0,0,0,0,0,18,1,2,0,8,0,239,0,0,0,0,0,0,6,0,0,0,1,4
40,שעב,שעב,435,430,16,0,136,0,112,0,0,0,0,1,0,0,32,0,2,0,1,0,121,0,0,0,0,0,0,5,1,1,0,1,1
50,שעב,שעב,443,436,17,2,91,0,136,0,0,0,0,0,0,1,24,0,3,4,2,1,146,0,0,0,1,0,1,4,0,1,0,1,1
10,רומאנה,רומאנה,361,361,5,0,114,0,191,0,0,0,0,0,0,0,2,0,1,34,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0
10,ריחאניה,ריחאניה,469,460,257,0,4,0,6,0,0,9,0,0,0,0,67,0,42,0,5,0,8,0,0,0,2,0,0,0,0,3,0,0,57
10,ג'סר א-זרקא,ג'סר א-זרקא,183,173,21,0,48,0,21,0,0,0,1,0,0,1,19,1,0,2,20,0,35,0,0,0,1,0,0,1,0,0,0,0,2
20,ג'סר א-זרקא,ג'סר א-זרקא,183,178,27,0,52,0,24,0,0,0,0,0,0,0,20,1,0,1,13,0,38,0,0,0,1,0,1,0,0,0,0,0,0
30,ג'סר א-זרקא,ג'סר א-זרקא,172,155,12,0,51,0,14,0,0,0,0,0,0,0,31,0,0,0,23,1,22,0,0,0,0,0,0,0,0,0,0,0,1
40,ג'סר א-זרקא,ג'סר א-זרקא,225,210,24,0,60,0,20,0,0,0,0,0,0,1,29,0,0,0,49,0,23,0,0,0,0,0,1,1,1,0,0,0,1
50,ג'סר א-זרקא,ג'סר א-זרקא,243,232,22,0,57,0,26,0,1,1,0,1,0,0,34,0,0,0,65,0,20,0,0,0,1,0,0,0,0,1,1,0,2
60,ג'סר א-זרקא,ג'סר א-זרקא,214,211,25,1,34,0,20,0,0,1,0,0,1,0,47,0,0,1,51,0,29,0,0,0,0,0,0,0,0,0,0,1,0
70,ג'סר א-זרקא,ג'סר א-זרקא,298,298,8,0,87,1,96,0,0,0,0,0,0,1,11,0,0,1,50,1,40,0,0,0,0,0,0,0,0,0,2,0,0
80,ג'סר א-זרקא,ג'סר א-זרקא,219,212,28,0,67,0,16,0,0,1,1,0,0,0,30,0,0,0,36,2,28,0,0,0,0,0,1,0,1,0,0,0,1
10,ריינה,ריינה,447,434,24,1,110,0,85,0,0,0,0,0,0,0,65,0,0,0,19,0,116,0,2,0,1,0,0,11,0,0,0,0,0
20,ריינה,ריינה,444,434,13,0,59,0,140,0,0,0,0,0,0,0,37,0,1,0,8,0,175,0,0,0,0,0,0,0,0,1,0,0,0
30,ריינה,ריינה,409,400,16,0,69,0,88,0,0,0,0,0,0,0,16,0,0,1,1,0,205,0,0,0,0,0,0,4,0,0,0,0,0
40,ריינה,ריינה,398,384,23,0,131,0,78,0,0,0,0,0,0,0,35,2,0,0,10,0,99,0,0,0,1,0,0,2,0,1,0,0,2
50,ריינה,ריינה,389,381,32,0,108,0,49,0,0,0,0,0,0,0,43,0,1,0,10,0,134,0,0,1,0,0,0,2,0,1,0,0,0
60,ריינה,ריינה,308,300,20,0,73,0,59,0,0,0,0,1,0,0,9,0,1,0,9,0,124,0,0,0,0,0,0,1,1,0,0,2,0
70,ריינה,ריינה,373,364,27,1,68,0,125,0,0,0,2,0,0,0,6,0,3,0,3,0,126,1,0,0,0,0,0,1,0,1,0,0,0
80,ריינה,ריינה,454,439,82,2,120,0,144,0,0,0,0,1,0,0,5,0,0,0,2,0,82,0,0,0,0,0,0,0,0,0,0,0,1
90,ריינה,ריינה,379,367,15,1,76,0,123,0,0,0,0,1,0,0,19,1,2,2,14,0,107,0,0,1,0,0,2,2,0,0,0,1,0
100,ריינה,ריינה,332,321,25,0,83,0,83,0,0,1,0,0,0,0,17,1,0,3,2,0,103,0,0,0,0,0,0,2,0,0,0,0,1
10,ראמה,ראמה,434,422,71,0,91,0,113,1,0,5,0,3,0,2,30,0,37,20,8,0,15,0,0,0,0,0,0,1,0,1,0,0,24
20,ראמה,ראמה,542,522,50,0,208,0,190,0,0,0,0,0,0,0,31,0,14,3,6,1,10,0,0,0,0,0,1,1,0,1,0,0,6
30,ראמה,ראמה,401,392,72,0,100,8,129,0,0,1,0,0,0,0,29,0,21,11,5,0,8,0,0,0,0,0,0,0,0,0,0,0,8
40,ראמה,ראמה,453,437,68,0,172,0,62,0,0,2,0,2,0,0,20,0,3,3,10,0,89,0,0,0,0,0,0,0,0,0,0,0,6
50,ראמה,ראמה,369,353,70,0,47,1,21,0,0,0,0,0,0,0,52,0,71,13,2,0,63,0,1,0,0,1,0,0,1,0,0,0,10
60,ראמה,ראמה,334,326,76,0,104,0,71,0,0,0,0,0,0,0,9,0,13,5,7,0,35,0,0,0,0,0,0,0,0,0,0,0,6
70,ראמה,ראמה,390,382,44,0,115,0,77,0,0,0,0,0,0,0,33,1,37,10,14,1,15,0,0,0,0,0,1,2,0,0,0,0,32
10,עין אל-אסד,עין אל-אסד,308,303,128,0,19,0,2,0,0,2,0,0,0,0,54,0,87,6,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0
10,טמרה (יזרעאל),טמרה (יזרעאל),323,316,8,0,68,0,109,0,0,0,8,0,0,0,5,0,1,1,3,0,103,0,0,0,0,0,0,0,0,0,0,0,10
10,גנות הדר,גנות הדר,297,293,76,2,0,0,0,0,0,17,2,4,3,0,132,0,10,21,12,0,0,2,0,0,0,0,0,0,0,1,0,7,4
10,ניר בנים,ניר בנים,334,333,114,0,0,0,0,1,0,22,0,7,3,0,120,0,2,17,24,0,0,12,0,0,0,0,0,0,0,4,0,7,0
10,שדמה,שדמה,212,212,44,1,0,0,1,0,0,11,2,5,1,0,104,0,4,4,18,0,0,4,0,0,0,0,0,0,0,3,0,9,1
10,בוסתן הגליל,בוסתן הגליל,246,245,68,0,0,0,0,0,2,24,2,17,0,1,65,0,15,12,20,0,0,1,0,0,0,0,0,0,1,3,0,6,8
10,בית אלעזרי,בית אלעזרי,532,528,128,3,0,0,0,1,0,51,2,22,2,1,177,0,24,49,27,0,0,3,0,0,0,0,0,0,0,9,0,15,14
10,משמר דוד,משמר דוד,91,90,29,0,0,0,0,0,0,9,0,0,1,0,29,0,2,4,5,0,0,0,0,0,0,0,0,0,0,5,0,6,0
10,רבדים,רבדים,244,243,62,2,0,0,1,0,0,10,1,0,0,0,26,0,3,4,123,1,0,0,0,0,0,0,0,0,0,5,0,5,0
10,אזור,יצחק שדה         1,432,423,81,9,0,0,0,0,1,59,2,20,0,3,127,0,15,36,22,0,0,0,0,0,0,0,0,0,1,13,0,6,28
20,אזור,הרצוג            4,296,291,29,4,0,0,0,0,0,39,1,17,1,1,76,0,13,53,4,0,0,1,0,0,0,0,0,0,1,2,0,6,43
30,אזור,שפינוזה          8,324,316,50,3,1,0,0,0,0,35,0,7,3,7,72,0,39,31,6,1,0,1,0,0,0,1,0,0,2,7,0,5,45
40,אזור,שפינוזה          8,412,401,93,2,0,0,0,0,1,46,0,18,0,0,104,0,29,38,11,0,0,4,0,0,1,0,1,0,1,3,0,13,36
50,אזור,כצנלסון          16,605,595,101,4,0,0,0,0,0,71,7,15,0,0,208,0,34,74,24,0,0,3,0,0,0,0,0,0,0,8,0,13,33
60,אזור,יצחק שדה         1,389,385,73,7,0,0,0,0,0,34,0,18,2,2,111,0,32,45,4,2,1,0,0,0,0,0,0,0,0,5,0,6,43
70,אזור,יצחק שדה         1,401,394,63,13,0,0,0,0,0,58,1,14,1,1,122,2,15,32,11,0,0,1,0,1,0,0,0,1,1,9,0,14,34
80,אזור,קפלן             15,346,341,31,5,0,0,0,0,0,27,0,21,0,1,89,0,69,43,4,0,0,0,0,0,0,0,0,1,1,4,0,1,44
90,אזור,בן גוריון        34,394,391,69,3,0,0,1,0,0,29,0,27,0,11,122,0,35,45,10,0,0,2,0,0,1,0,0,2,0,3,0,3,28
100,אזור,שד בן גוריון     34,335,328,39,4,0,0,0,0,0,30,0,10,0,0,76,0,62,56,7,0,0,0,3,0,0,0,0,0,1,1,1,8,30
110,אזור,יצחק שדה         1,440,433,92,5,0,0,0,0,0,59,0,17,0,0,118,0,29,49,15,0,1,0,0,0,0,0,0,1,5,7,0,9,26
120,אזור,שד בן גוריון     34,329,319,36,6,0,0,0,0,0,32,0,42,0,4,50,0,25,68,8,0,0,1,1,0,0,0,0,1,0,3,0,8,34
130,אזור,הרצוג            4,332,328,59,3,0,0,0,0,0,32,1,15,0,2,108,0,17,45,4,0,0,5,0,0,0,0,0,0,0,3,0,4,30
10,צרעה,צרעה,514,512,292,0,1,1,0,0,0,5,1,0,0,0,89,0,2,4,67,0,14,3,0,0,0,0,0,0,0,24,0,8,1
10,מעונה,מעונה,280,274,90,0,0,0,0,0,0,19,0,3,0,0,76,0,17,33,3,0,0,0,0,0,1,0,0,0,0,5,0,8,19
10,בית גמליאל,בית גמליאל,487,484,13,9,0,0,0,0,0,9,0,315,0,4,22,0,17,45,1,0,0,12,0,0,0,0,0,0,0,4,0,3,30
10,בית העמק,בית העמק,313,312,182,2,0,0,0,0,0,1,1,6,1,0,40,0,24,9,37,0,0,0,1,0,0,0,0,0,0,3,0,5,0
10,מבקיעים,מבקיעים,106,102,33,0,0,0,0,0,0,8,0,4,0,0,32,0,4,9,1,0,0,1,0,0,0,0,0,1,1,4,0,0,4
10,גשר הזיו,גשר הזיו,440,435,167,0,0,0,0,1,0,31,1,10,0,1,133,0,6,17,37,0,0,2,0,0,0,0,0,0,0,16,0,11,2
10,יסעור,יסעור,181,180,47,0,0,0,0,0,0,8,1,0,0,0,27,0,0,4,86,0,0,1,0,0,0,0,0,0,0,1,0,4,1
10,כברי,כברי,499,497,339,0,0,0,1,0,0,18,2,3,0,1,58,0,6,2,44,0,0,4,0,0,0,0,0,0,0,8,0,10,1
10,יד בנימין,יד בנימין,121,121,0,24,0,0,0,0,0,0,0,61,0,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
10,סאסא,סאסא,257,256,81,0,0,0,0,0,0,4,0,4,0,0,44,0,3,2,108,0,0,1,0,0,0,0,0,0,0,4,0,5,0
10,כפר ראש הנקרה,כפר ראש הנקרה,409,407,239,0,0,0,1,0,0,14,0,3,0,0,75,0,9,17,28,0,0,1,0,0,0,0,0,0,0,6,0,11,3
10,''כרם מהר''''ל'',''כרם מהר''''ל'',280,280,91,1,0,0,0,0,0,16,0,27,2,2,72,0,10,15,23,0,0,4,0,0,0,0,0,0,0,5,0,12,0
10,כפר הנגיד,כפר הנגיד,483,478,93,0,0,1,0,0,0,47,0,8,0,3,224,0,15,30,32,0,0,10,0,0,0,0,0,0,0,5,0,9,1
10,זיקים,זיקים,207,207,52,0,0,0,2,0,0,2,0,0,1,0,34,0,1,5,104,0,0,1,0,0,0,0,0,0,0,1,0,4,0
10,לביא,לביא,409,403,9,0,0,0,0,1,1,6,0,254,0,7,23,0,6,24,2,0,0,54,0,0,0,0,0,0,0,4,0,4,8
10,מגידו,מגידו,199,197,61,2,0,0,4,0,0,4,0,1,0,0,41,0,4,2,67,0,0,1,0,0,0,0,0,1,0,2,0,5,2
10,סביון,גן השקמים        2,416,414,46,2,0,0,0,1,0,10,4,13,0,0,207,2,18,51,30,0,0,3,0,0,0,0,1,0,0,4,0,9,13
20,סביון,גן השקמים        2,426,422,48,1,0,0,1,0,0,36,4,5,0,1,224,0,14,23,45,1,0,6,0,0,1,0,0,0,0,2,0,10,0
30,סביון,גן השקמים        2,391,389,61,2,0,0,0,0,0,15,2,8,0,0,176,0,17,34,57,0,0,4,0,0,1,0,0,0,0,6,0,5,1
40,סביון,גן השקמים        2,331,322,36,4,0,0,0,0,1,13,6,7,1,0,158,0,13,39,23,0,0,5,1,1,0,0,0,0,0,5,0,8,1
1010,סביון,גן השקמים        2,470,468,86,2,0,1,0,0,0,25,9,11,0,0,188,1,14,19,80,0,0,12,0,0,0,0,0,0,0,7,0,8,5
10,בני ראם,בני ראם,458,457,3,32,0,0,2,0,0,15,0,190,0,15,22,0,6,55,0,0,0,4,0,0,0,0,0,0,0,2,0,2,109
10,בצת,בצת,166,163,42,0,0,0,0,0,0,14,0,6,0,3,65,0,6,13,5,0,0,0,0,0,0,0,0,0,0,8,0,1,0
10,נווה אור,נווה אור,181,181,115,0,0,0,0,1,0,3,0,1,0,1,39,0,4,1,9,0,0,1,0,0,0,0,0,0,0,1,0,5,0
10,עשרת,עשרת,585,584,149,1,0,0,1,0,0,54,1,16,2,2,213,1,8,29,53,1,0,10,0,0,1,0,1,2,2,8,0,26,3
10,בני דרום,בני דרום,221,218,4,1,0,0,0,0,0,4,0,165,0,3,14,0,6,8,1,0,0,4,0,0,1,0,0,0,0,0,0,3,4
10,ערוגות,ערוגות,396,393,114,2,0,0,0,0,0,54,2,11,0,0,126,0,13,21,18,0,0,4,0,0,0,0,1,0,1,10,0,10,6
10,צפריה,צפריה,262,259,12,7,0,0,0,0,0,6,0,139,0,21,21,0,8,25,1,0,0,4,0,0,0,0,0,0,0,4,0,3,8
10,לוחמי הגיטאות,לוחמי הגיטאות,307,306,203,0,0,0,0,0,0,12,1,3,0,1,53,0,5,0,13,0,0,1,0,0,1,0,0,1,0,5,0,5,2
10,מלכיה,מלכיה,194,193,101,1,0,0,0,0,0,7,0,2,0,0,42,0,11,5,17,0,0,0,0,0,0,0,0,0,0,2,0,3,2
10,פלמחים,פלמחים,316,316,152,1,0,0,0,0,0,16,0,1,0,0,68,0,2,5,48,0,0,1,0,0,1,0,0,0,0,10,0,6,5
10,בית קמה,בית קמה,189,188,66,0,0,0,0,0,0,12,0,0,0,0,29,0,2,1,73,0,0,0,0,0,0,0,0,1,0,2,0,2,0
10,פרוד,פרוד,160,157,88,0,0,0,1,1,0,4,0,2,0,1,30,0,4,1,9,0,2,1,0,0,0,0,0,0,0,5,0,5,3
10,נירים,נירים,242,241,87,0,0,0,0,0,0,3,1,0,1,0,32,0,0,0,105,0,0,0,0,0,0,0,0,1,0,6,0,5,0
10,אלקוש,אלקוש,155,154,50,1,0,0,0,0,0,3,0,9,0,0,32,0,3,22,1,0,0,0,0,0,0,0,0,0,0,2,0,1,30
10,בית עריף,בית עריף,343,337,17,7,0,0,0,0,0,24,0,31,0,0,59,0,21,66,3,0,0,0,0,1,0,0,0,1,0,3,0,0,104
10,כפר שמאי,כפר שמאי,141,140,29,7,0,0,0,0,0,5,0,27,0,1,21,0,4,14,1,0,1,1,0,1,0,0,0,0,0,0,0,0,28
10,מזור,מזור,475,472,78,1,0,0,0,0,0,48,6,12,2,0,210,0,19,39,26,1,0,1,0,0,1,0,0,0,0,7,0,19,2
10,מירון,מירון,221,219,2,25,0,0,0,0,0,7,0,130,0,7,2,0,9,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20
10,כפר חושן,כפר חושן,281,280,125,4,0,0,0,0,0,2,0,19,0,6,21,0,24,22,1,0,0,1,0,0,0,0,0,0,0,0,0,1,54
10,סתריה,סתריה,427,425,139,1,1,0,1,0,0,28,5,4,0,1,137,0,8,33,37,0,0,3,1,0,0,0,0,1,0,4,0,20,1
10,צרופה,צרופה,366,363,59,1,0,0,0,0,0,24,0,25,0,9,105,0,14,68,5,1,0,0,0,0,0,0,5,0,0,2,0,6,39
10,ציפורי,ציפורי,259,256,69,0,0,0,1,0,0,16,1,6,0,0,96,0,16,14,19,0,0,2,0,0,1,1,0,0,0,1,0,9,4
10,שומרה,שומרה,163,161,44,1,0,0,1,0,0,6,0,11,0,1,63,0,1,13,0,0,0,1,0,0,0,0,0,1,0,1,0,0,17
10,קדרון,קדרון,658,653,204,2,0,0,0,1,0,42,0,15,1,1,231,0,17,23,58,0,0,20,0,0,2,0,0,1,0,16,0,16,3
10,רינתיה,רינתיה,386,383,84,5,0,0,1,0,0,29,0,18,0,2,111,0,15,47,13,0,0,1,0,0,0,0,0,0,0,12,0,19,26
10,ברקאי,ברקאי,249,249,66,0,1,0,4,0,0,7,2,1,0,0,39,0,1,2,114,0,0,1,0,0,0,0,0,0,0,6,0,5,0
10,חדיד,חדיד,259,256,39,2,0,0,0,0,0,14,0,70,0,5,32,1,5,52,1,0,0,1,0,0,1,0,0,0,0,0,0,2,31
10,בית גוברין,בית גוברין,183,182,88,0,0,0,0,0,0,5,1,1,0,0,46,0,3,7,16,0,0,1,0,0,0,0,0,0,0,0,0,3,11
10,משואות יצחק,משואות יצחק,353,352,10,3,0,0,0,0,0,9,0,248,0,1,29,0,8,21,3,0,0,9,0,0,0,0,0,0,0,1,0,9,1
10,עין צורים,עין צורים,284,284,16,6,0,0,0,0,0,12,0,179,0,1,17,0,5,17,4,1,0,13,0,0,0,0,0,0,0,1,0,10,2
10,יראון,יראון,225,223,137,0,0,0,2,0,0,5,0,0,0,0,32,0,7,3,15,0,0,3,1,0,0,0,0,0,0,16,0,1,1
10,ג'לג'וליה,ג'לג'וליה,642,630,122,0,65,0,94,0,0,0,0,0,0,1,8,0,0,0,11,0,327,1,0,0,0,0,0,0,0,1,0,0,0
20,ג'לג'וליה,ג'לג'וליה,672,662,133,0,41,0,154,0,0,0,0,0,0,0,21,0,0,0,13,0,298,1,0,0,0,0,0,0,0,0,0,1,0
30,ג'לג'וליה,ג'לג'וליה,654,641,210,0,30,0,168,0,0,1,0,0,0,0,14,0,0,2,14,0,202,0,0,0,0,0,0,0,0,0,0,0,0
40,ג'לג'וליה,ג'לג'וליה,648,640,130,1,70,0,228,0,0,0,0,0,1,0,1,0,1,2,42,3,161,0,0,0,0,0,0,0,0,0,0,0,0
50,ג'לג'וליה,ג'לג'וליה,603,597,122,0,42,0,111,0,0,1,0,0,0,0,14,0,1,0,33,0,271,0,0,1,0,0,0,0,0,0,1,0,0
10,כפר ברא,כפר ברא,438,433,29,0,58,0,48,0,0,1,0,0,0,0,19,0,1,0,23,0,244,0,0,1,0,0,0,0,0,2,0,0,7
20,כפר ברא,כפר ברא,424,424,12,0,7,0,44,0,0,0,1,0,0,0,12,0,0,0,62,0,282,0,0,0,0,0,0,0,0,3,0,0,1
10,כפר קאסם,כפר קאסם,648,640,7,0,31,0,85,0,0,1,0,0,0,0,45,0,0,0,189,0,281,0,0,0,0,0,1,0,0,0,0,0,0
20,כפר קאסם,כפר קאסם,558,549,4,0,20,0,75,0,0,1,0,0,0,0,31,0,1,2,153,0,253,0,0,9,0,0,0,0,0,0,0,0,0
30,כפר קאסם,כפר קאסם,680,680,0,0,94,0,80,0,0,0,0,0,0,0,23,0,0,0,226,0,257,0,0,0,0,0,0,0,0,0,0,0,0
40,כפר קאסם,כפר קאסם,702,702,1,0,38,0,72,0,0,0,0,0,0,0,29,0,0,0,158,0,404,0,0,0,0,0,0,0,0,0,0,0,0
50,כפר קאסם,כפר קאסם,688,688,1,0,41,0,71,0,0,0,0,0,0,0,31,1,0,1,196,0,344,0,0,0,0,0,0,0,0,0,0,1,1
60,כפר קאסם,כפר קאסם,638,638,3,0,19,0,29,0,0,0,0,0,0,0,6,0,0,0,52,0,529,0,0,0,0,0,0,0,0,0,0,0,0
70,כפר קאסם,כפר קאסם,543,529,2,0,13,0,85,0,0,0,0,0,0,0,6,0,0,3,179,0,241,0,0,0,0,0,0,0,0,0,0,0,0
80,כפר קאסם,כפר קאסם,500,493,9,0,9,0,33,0,0,0,0,0,0,0,1,0,0,0,64,0,377,0,0,0,0,0,0,0,0,0,0,0,0
90,כפר קאסם,כפר קאסם,549,549,5,0,10,0,128,0,0,1,0,1,2,1,19,0,1,3,131,0,246,0,0,0,0,0,0,1,0,0,0,0,0
100,כפר קאסם,כפר קאסם,480,464,3,0,18,0,50,0,0,0,1,1,0,0,20,0,1,0,80,0,289,0,0,0,0,0,0,0,0,1,0,0,0
110,כפר קאסם,כפר קאסם,595,592,6,0,16,0,137,0,0,0,0,0,0,0,8,0,0,1,165,0,258,0,0,0,0,0,0,0,1,0,0,0,0
120,כפר קאסם,כפר קאסם,562,556,2,0,28,0,120,0,0,0,0,1,1,0,8,0,0,4,131,0,260,0,1,0,0,0,0,0,0,0,0,0,0
130,כפר קאסם,כפר קאסם,550,538,2,0,22,0,101,0,0,0,0,0,1,0,11,0,0,3,135,0,261,0,0,1,0,0,0,0,0,0,0,0,1
10,מוקייבלה,מוקייבלה,466,448,40,0,40,14,24,0,0,0,0,0,0,0,3,0,0,42,1,0,277,0,0,0,0,0,0,0,0,1,0,1,5
20,מוקייבלה,מוקייבלה,539,517,7,1,84,0,86,0,0,0,0,0,0,0,0,0,0,80,1,0,219,0,0,1,0,0,0,0,0,1,0,0,37
10,צנדלה,צנדלה,355,344,2,0,65,0,137,0,0,0,0,0,0,0,3,0,1,2,13,0,117,0,0,0,0,0,0,4,0,0,0,0,0
10,ערערה,ערערה,410,409,24,0,103,0,93,0,0,0,6,0,0,0,11,0,0,0,18,0,153,0,0,0,0,0,1,0,0,0,0,0,0
20,ערערה,ערערה,363,361,27,0,90,1,81,0,0,0,5,1,0,0,5,0,0,0,10,0,134,0,0,0,0,0,0,6,0,1,0,0,0
30,ערערה,ערערה,336,328,30,0,97,0,56,0,0,0,0,0,0,0,2,0,0,0,8,0,130,0,0,0,0,0,0,5,0,0,0,0,0
40,ערערה,ערערה,519,511,51,0,285,0,49,0,0,1,0,0,0,0,3,1,0,0,23,0,98,0,0,0,0,0,0,0,0,0,0,0,0
50,ערערה,ערערה,425,423,22,0,126,0,103,0,0,0,1,0,0,0,4,0,0,0,14,0,148,0,0,0,1,0,0,4,0,0,0,0,0
60,ערערה,עארה,282,279,9,0,93,0,95,1,0,0,0,0,0,0,0,0,0,0,3,1,73,0,0,0,0,0,2,0,0,1,0,1,0
70,ערערה,עארה,373,365,42,1,230,0,28,0,0,0,0,1,0,0,6,0,3,0,14,0,38,0,0,0,0,0,0,2,0,0,0,0,0
80,ערערה,עארה,288,282,6,0,99,2,83,0,0,0,0,0,0,0,4,0,0,0,1,0,84,0,0,1,0,0,0,0,0,0,0,2,0
110,ערערה,ערערה,315,310,21,0,96,3,48,0,1,0,0,1,0,0,8,0,0,0,12,0,114,0,0,1,0,0,0,2,0,1,2,0,0
120,ערערה,ערערה,360,350,21,0,101,4,54,0,0,0,0,0,0,0,3,0,0,0,10,0,144,0,0,0,0,0,0,8,0,2,1,2,0
130,ערערה,ערערה,320,317,25,0,66,6,134,0,0,0,1,0,0,0,12,0,0,0,1,1,68,0,0,0,0,0,0,1,0,0,0,1,1
140,ערערה,עארה,353,352,10,0,164,0,89,0,0,1,0,2,0,0,1,0,0,0,5,1,75,0,1,0,0,0,1,1,0,0,0,0,1
150,ערערה,ערערה,236,227,10,0,43,2,69,0,0,0,0,0,0,0,2,0,1,1,1,1,93,0,0,0,0,0,2,0,0,2,0,0,0
