סמל ישוב,סמל קלפי,בוחרים,מצביעים,פסולים,כשרים,שם ישוב,אמת,ב,ג,ד,ו,ז,זך,זנ,ט,יש,כן,ל,ם,מחל,מרצ,נ,נץ,עם,ף,פה,צ,צף,ק,קך,קנ,קץ,רק,שס
0,1350,1053,1053,11,1042,מעטפות כפולות,114,47,7,1,4,0,0,3,1,195,13,66,17,360,74,7,18,7,0,1,0,1,0,0,53,0,7,46
0,1360,948,948,15,933,מעטפות כפולות,162,28,6,1,3,0,0,1,0,149,9,58,24,323,50,8,11,3,0,2,1,2,1,3,23,0,2,63
0,1370,1081,1081,9,1072,מעטפות כפולות,155,48,12,2,1,0,0,2,0,183,11,59,20,365,73,4,21,6,0,1,3,0,1,2,50,1,11,41
0,1380,1051,1051,20,1031,מעטפות כפולות,123,33,5,6,6,2,0,2,2,182,13,54,18,375,51,1,7,4,0,0,0,4,5,1,41,1,13,82
0,1390,1050,1050,12,1038,מעטפות כפולות,130,41,12,0,4,0,0,1,0,226,4,51,14,357,79,5,20,2,0,1,3,0,0,0,39,0,7,42
0,1400,1000,1000,4,996,מעטפות כפולות,142,43,6,1,1,0,0,1,0,192,7,39,10,349,89,7,11,0,0,0,2,0,0,0,36,3,11,46
0,1410,1048,1048,5,1043,מעטפות כפולות,120,26,7,2,3,1,0,2,0,219,10,61,10,402,60,9,15,2,0,1,1,0,0,0,24,0,6,62
0,1420,1046,1046,26,1020,מעטפות כפולות,140,32,17,10,5,1,0,6,3,172,7,47,15,351,76,4,11,3,0,1,1,2,4,4,30,0,12,66
0,1430,1045,1045,25,1020,מעטפות כפולות,120,49,19,5,12,1,0,2,2,175,5,67,11,349,50,6,17,4,1,2,2,0,0,2,49,0,13,57
0,1440,1104,1104,14,1090,מעטפות כפולות,144,47,7,1,0,3,0,1,0,188,6,61,16,415,59,10,15,1,0,0,0,0,0,0,52,0,4,60
0,1450,1083,1083,16,1067,מעטפות כפולות,194,63,4,0,2,0,0,0,0,192,5,58,15,341,89,6,14,2,0,1,1,0,0,0,34,1,6,39
0,1460,1044,1044,8,1036,מעטפות כפולות,126,69,42,0,3,0,0,3,0,136,9,41,21,355,63,5,27,3,2,1,1,1,2,1,49,0,7,69
0,1470,1054,1054,33,1021,מעטפות כפולות,136,39,6,4,7,1,0,3,1,172,9,51,22,373,77,6,7,2,1,0,1,0,1,0,29,0,13,60
0,1480,953,953,12,941,מעטפות כפולות,91,40,3,0,1,0,0,0,0,215,6,57,14,335,66,10,10,1,0,1,0,0,0,0,38,0,11,42
0,1490,1052,1052,20,1032,מעטפות כפולות,121,65,1,1,2,1,0,4,0,173,11,76,21,344,60,8,18,4,0,0,1,1,0,1,77,1,10,31
0,1500,1054,1054,18,1036,מעטפות כפולות,130,98,6,1,6,1,0,1,0,159,8,59,23,343,63,8,19,3,0,0,1,1,0,0,38,1,12,55
0,1510,1053,1053,6,1047,מעטפות כפולות,156,55,18,1,4,2,0,2,1,161,12,55,14,333,77,5,18,5,1,0,0,1,0,0,54,0,10,62
0,1520,1099,1099,14,1085,מעטפות כפולות,126,42,10,2,4,0,0,2,0,218,4,56,25,373,74,7,15,1,1,0,0,0,1,0,73,1,9,41
0,1530,1502,1502,10,1492,מעטפות כפולות,193,58,13,5,7,1,0,1,0,246,12,88,27,589,97,3,16,2,0,0,2,0,0,0,52,0,14,66
0,1540,1050,1050,25,1025,מעטפות כפולות,192,69,28,2,4,0,0,5,3,122,7,51,19,318,90,6,11,5,0,0,1,1,0,0,24,0,5,62
0,1550,1049,1049,9,1040,מעטפות כפולות,189,40,4,0,0,0,0,0,0,213,5,49,5,335,96,6,5,2,0,0,0,0,0,0,40,0,9,42
0,1560,1055,1055,21,1034,מעטפות כפולות,166,42,29,0,3,0,0,1,1,193,6,61,17,322,83,7,6,4,0,1,0,0,0,0,33,1,8,50
0,1570,1201,1201,6,1195,מעטפות כפולות,157,65,43,1,1,0,0,0,1,190,13,75,19,388,75,6,21,2,0,1,0,0,0,0,68,0,12,57
0,1580,1056,1056,16,1040,מעטפות כפולות,110,54,61,4,5,1,0,4,0,153,13,68,10,368,40,2,12,7,0,2,3,1,2,0,53,0,15,52
0,1590,1057,1057,12,1045,מעטפות כפולות,148,56,47,2,6,0,0,1,1,170,12,64,19,301,71,5,13,4,0,0,1,1,0,2,39,0,15,67
0,1600,1041,1041,20,1021,מעטפות כפולות,143,31,2,0,1,0,0,2,1,233,6,63,21,342,66,11,14,0,2,0,1,0,0,0,36,0,8,38
0,1610,1043,1043,8,1035,מעטפות כפולות,128,39,3,0,1,0,0,2,0,202,2,50,20,377,84,10,16,0,0,0,0,0,0,1,36,0,7,57
0,1620,1047,1047,15,1032,מעטפות כפולות,139,51,6,0,3,0,0,1,0,184,14,66,20,347,65,4,13,0,0,0,1,1,0,1,38,1,14,63
0,1630,1051,1051,16,1035,מעטפות כפולות,136,44,3,0,0,0,0,2,1,208,6,59,11,383,60,8,15,1,0,0,0,0,0,0,41,1,7,49
0,1640,1055,1055,24,1031,מעטפות כפולות,146,43,11,7,6,2,0,2,1,152,6,54,18,336,66,6,22,5,1,0,3,0,0,0,59,0,16,69
0,1650,1108,1108,19,1089,מעטפות כפולות,170,54,33,30,23,1,0,3,2,127,5,34,32,374,54,4,8,17,0,0,0,8,1,0,34,0,6,69
0,1660,1052,1052,9,1043,מעטפות כפולות,178,43,7,2,0,1,0,0,2,224,1,51,16,309,86,5,10,1,0,1,1,1,0,0,50,0,7,47
0,1670,1053,1053,19,1034,מעטפות כפולות,141,66,21,0,1,0,0,2,1,157,4,69,16,359,62,7,12,4,0,0,0,0,0,0,61,1,13,37
0,1680,1052,1052,8,1044,מעטפות כפולות,110,40,8,0,1,0,0,4,0,202,7,63,12,372,85,6,17,0,1,2,0,0,0,1,34,0,9,70
0,1690,1040,1040,17,1023,מעטפות כפולות,145,41,4,1,6,0,0,1,1,174,7,59,16,368,74,5,12,1,2,0,1,0,0,0,35,0,6,64
0,1700,1048,1048,18,1030,מעטפות כפולות,121,56,18,1,1,0,0,1,0,174,12,77,10,354,64,8,9,2,0,0,1,0,1,1,50,1,10,58
0,1710,1100,1100,11,1089,מעטפות כפולות,158,97,25,4,2,0,0,1,1,174,5,52,16,340,77,2,13,6,0,1,0,0,0,0,46,0,9,60
0,1720,1101,1101,19,1082,מעטפות כפולות,118,60,13,1,1,0,0,3,1,201,7,59,14,399,64,1,11,1,0,0,0,1,0,0,49,1,13,64
0,1730,940,940,10,930,מעטפות כפולות,129,35,38,3,3,0,0,1,0,163,9,27,27,316,79,2,12,3,0,0,1,0,0,1,22,0,3,56
0,1740,1090,1090,12,1078,מעטפות כפולות,162,44,11,3,2,0,0,1,1,198,2,49,14,372,81,4,17,1,1,0,1,0,0,1,41,0,13,59
0,1750,1049,1049,20,1029,מעטפות כפולות,111,84,1,6,4,0,0,0,2,165,10,67,19,330,53,11,21,7,1,0,0,0,2,0,75,0,14,46
0,1760,1037,1037,3,1034,מעטפות כפולות,114,87,8,4,9,0,0,2,0,207,9,63,16,342,53,3,15,1,0,0,0,0,0,1,32,1,3,64
0,1770,1025,1025,33,992,מעטפות כפולות,135,47,12,8,15,1,0,5,0,119,15,53,13,360,46,5,14,19,1,0,0,2,4,2,38,2,5,71
0,1780,1051,1051,13,1038,מעטפות כפולות,166,54,11,1,1,0,0,2,3,193,5,42,22,353,68,2,7,0,0,0,2,1,0,1,42,0,7,55
0,1790,1102,1102,17,1085,מעטפות כפולות,159,41,25,2,7,3,0,2,4,196,7,52,9,329,68,6,8,12,0,1,1,2,0,1,61,0,15,74
0,1800,1098,1098,12,1086,מעטפות כפולות,229,75,26,6,10,0,0,1,0,177,13,46,11,329,86,5,4,7,0,1,0,0,0,0,16,0,4,40
0,1810,1098,1098,10,1088,מעטפות כפולות,195,64,51,7,12,1,0,2,0,132,11,41,26,321,74,1,14,4,1,1,3,2,0,0,28,0,10,87
0,1820,1065,1065,19,1046,מעטפות כפולות,102,80,20,5,2,0,0,1,1,206,4,71,22,323,65,7,20,3,0,0,0,0,0,0,51,0,7,56
0,1830,1052,1052,15,1037,מעטפות כפולות,137,37,14,2,2,0,0,0,0,174,12,65,11,388,59,5,14,2,0,0,1,2,0,2,41,0,9,60
0,1840,1104,1104,10,1094,מעטפות כפולות,116,67,1,1,0,0,0,2,1,194,6,81,21,357,77,6,16,4,0,0,1,0,0,0,77,0,6,60
0,1850,1097,1097,16,1081,מעטפות כפולות,155,86,4,1,3,2,0,2,0,169,6,56,26,349,75,6,20,1,0,0,2,1,2,1,58,0,11,45
0,1860,1103,1103,16,1087,מעטפות כפולות,130,57,7,3,10,0,0,0,3,203,8,69,23,330,82,6,22,5,0,1,1,1,1,1,62,0,12,50
0,1870,1050,1050,13,1037,מעטפות כפולות,147,42,10,17,6,0,0,1,1,170,7,48,9,340,80,9,16,37,0,0,2,2,0,0,33,0,13,47
0,1880,1050,1050,24,1026,מעטפות כפולות,134,47,8,1,8,2,0,2,1,191,9,53,17,350,58,1,17,5,0,2,1,2,0,0,55,1,9,52
0,1890,1044,1044,15,1029,מעטפות כפולות,112,62,11,2,1,2,0,2,0,157,7,63,19,370,63,5,19,4,0,0,2,1,1,0,57,1,7,61
0,1900,1047,1047,21,1026,מעטפות כפולות,160,45,8,1,1,0,0,1,0,196,5,56,5,359,57,3,14,0,0,0,1,0,1,4,40,0,10,59
0,1910,1052,1052,22,1030,מעטפות כפולות,132,57,29,2,0,0,0,4,1,160,17,75,9,338,81,0,21,1,3,1,1,0,0,0,33,0,8,57
0,1920,961,961,12,949,מעטפות כפולות,151,37,1,3,3,0,0,1,0,215,1,39,13,291,79,9,15,1,0,0,0,1,0,2,46,0,13,28
0,1930,1056,1056,8,1048,מעטפות כפולות,138,49,10,2,7,3,0,4,0,170,8,64,16,365,91,7,20,1,0,0,1,0,0,0,37,0,7,48
0,1940,1085,1085,11,1074,מעטפות כפולות,224,39,47,4,5,0,0,2,0,175,4,38,15,337,81,5,9,1,1,0,2,0,0,1,28,0,6,50
0,1950,1049,1049,19,1030,מעטפות כפולות,135,34,4,0,0,1,0,2,0,208,13,52,22,344,70,8,15,0,0,0,0,1,0,2,35,0,10,74
0,1960,1052,1052,12,1040,מעטפות כפולות,161,48,10,1,3,1,0,2,0,156,11,51,20,339,82,9,11,1,0,1,0,0,0,0,60,1,19,53
0,1970,1055,1055,9,1046,מעטפות כפולות,135,71,19,0,6,1,0,0,0,174,14,59,12,343,65,7,21,1,0,0,0,1,0,0,53,0,7,57
0,1980,1057,1057,15,1042,מעטפות כפולות,128,40,3,2,3,0,0,0,3,176,7,71,13,368,76,6,15,4,1,1,1,1,0,2,73,0,6,42
0,1990,1054,1054,9,1045,מעטפות כפולות,184,32,14,4,4,1,0,2,0,206,10,34,11,333,79,8,17,1,2,0,0,2,0,1,31,0,7,62
0,2000,1058,1058,17,1041,מעטפות כפולות,155,56,39,11,11,0,0,0,0,177,14,51,19,300,70,5,11,8,0,0,2,2,2,0,50,0,14,44
0,2010,1050,1050,21,1029,מעטפות כפולות,135,47,14,2,1,0,0,1,2,215,5,62,20,345,71,4,14,1,0,0,0,1,0,0,42,0,7,40
0,2020,1051,1051,17,1034,מעטפות כפולות,127,75,20,3,6,1,0,2,1,177,4,52,22,341,54,8,11,8,1,1,0,2,0,1,41,1,11,64
0,2030,1051,1051,19,1032,מעטפות כפולות,130,45,4,0,0,0,0,4,1,204,1,52,12,364,80,4,14,4,0,0,0,0,0,0,64,1,9,39
0,2040,1035,1035,15,1020,מעטפות כפולות,148,58,5,5,2,0,0,1,0,194,8,46,15,332,67,6,23,0,0,0,1,0,0,0,58,0,15,36
0,2050,1051,1051,40,1011,מעטפות כפולות,180,44,1,1,0,0,0,2,0,172,5,52,10,386,77,3,16,1,0,0,0,0,0,0,31,0,5,25
0,2060,1052,1052,11,1041,מעטפות כפולות,118,41,4,4,1,1,0,2,0,186,5,71,22,373,65,9,18,0,0,0,1,0,1,0,48,0,12,59
0,2070,1043,1043,16,1027,מעטפות כפולות,134,51,9,2,10,0,0,1,3,186,5,55,11,347,61,5,13,6,0,0,1,2,1,1,57,0,8,58
0,2080,1049,1049,17,1032,מעטפות כפולות,132,77,23,6,4,0,0,1,0,200,8,62,20,316,52,6,12,2,1,0,2,1,0,0,36,1,6,64
0,2090,1051,1051,8,1043,מעטפות כפולות,145,40,10,1,2,0,0,0,0,235,5,47,22,365,63,5,12,2,0,1,0,2,0,2,32,0,10,42
0,2100,917,917,15,902,מעטפות כפולות,122,75,9,1,2,0,0,1,0,148,2,57,18,307,59,9,10,0,0,0,0,0,0,1,42,0,9,30
0,2110,1034,1034,17,1017,מעטפות כפולות,168,49,24,3,3,0,0,0,0,145,6,66,18,352,68,9,5,6,1,0,0,2,0,0,34,0,4,54
0,2120,1074,1074,12,1062,מעטפות כפולות,154,52,22,2,6,0,0,1,0,185,11,47,21,339,94,4,12,2,0,0,0,0,0,0,51,0,10,49
0,2130,1052,1052,33,1019,מעטפות כפולות,164,48,16,4,6,0,0,5,0,142,3,44,21,347,48,5,13,6,2,0,3,4,0,0,29,3,5,101
0,2140,1054,1054,21,1033,מעטפות כפולות,131,66,16,1,1,0,0,2,2,149,15,68,21,363,45,5,12,2,0,0,1,1,0,4,48,1,11,68
0,2150,1056,1056,24,1032,מעטפות כפולות,170,59,28,9,9,0,0,0,2,136,9,57,18,334,52,6,10,7,1,0,4,0,1,1,32,3,6,78
0,2160,1046,1046,15,1031,מעטפות כפולות,160,41,54,0,4,0,0,1,0,171,7,46,21,324,78,6,8,7,0,1,2,0,0,0,44,0,7,49
0,2170,1050,1050,9,1041,מעטפות כפולות,160,48,5,3,2,1,0,2,0,175,8,78,20,353,64,8,15,5,0,0,1,1,0,1,40,0,10,41
0,2180,1113,1113,14,1099,מעטפות כפולות,134,66,10,1,2,0,0,5,1,183,16,88,14,405,51,4,11,1,1,0,0,2,0,1,41,0,9,53
0,2190,1105,1105,22,1083,מעטפות כפולות,156,55,15,0,3,2,0,5,2,174,14,66,12,349,59,4,17,4,0,0,0,2,0,1,49,2,10,82
0,2200,1098,1098,26,1072,מעטפות כפולות,149,60,8,4,11,1,0,2,0,196,11,54,14,358,57,4,10,10,0,0,0,2,2,3,40,0,5,71
0,2210,1098,1098,16,1082,מעטפות כפולות,129,50,12,4,5,1,0,2,0,192,8,60,18,386,59,9,18,2,0,0,0,1,0,0,44,0,15,67
0,2220,1100,1100,19,1081,מעטפות כפולות,127,74,12,9,13,2,0,1,0,203,6,54,22,336,79,1,15,6,0,0,0,0,1,1,54,0,13,52
0,2230,1105,1105,11,1094,מעטפות כפולות,161,51,72,10,12,0,0,2,0,182,12,44,29,315,64,3,10,7,0,0,0,1,0,1,41,0,7,70
0,2240,1046,1046,15,1031,מעטפות כפולות,134,43,4,4,1,0,0,1,0,184,7,70,15,354,72,6,9,2,0,0,1,0,1,1,39,1,7,75
0,2250,1105,1105,9,1096,מעטפות כפולות,136,73,14,0,0,1,0,4,0,193,4,82,16,380,73,6,16,1,0,0,0,1,0,0,44,0,14,38
0,2260,1109,1109,17,1092,מעטפות כפולות,114,48,11,5,4,1,0,0,8,154,20,62,37,389,53,7,11,12,1,0,2,0,1,1,39,0,11,101
0,2270,1108,1108,17,1091,מעטפות כפולות,139,52,12,0,0,0,0,1,0,239,11,50,13,369,61,4,12,2,1,0,0,0,0,0,77,1,11,36
0,2280,1093,1093,17,1076,מעטפות כפולות,163,42,8,4,7,0,0,1,0,194,5,53,10,388,72,5,25,3,0,0,0,2,0,0,38,0,13,43
0,2290,1102,1102,16,1086,מעטפות כפולות,151,49,12,3,2,0,0,1,1,195,14,46,22,369,87,4,6,8,1,0,0,1,0,0,44,0,13,57
0,2300,1105,1105,16,1089,מעטפות כפולות,166,66,38,9,3,1,0,3,0,166,9,47,18,335,83,6,12,8,0,0,0,3,0,1,51,0,7,57
0,2310,1099,1099,14,1085,מעטפות כפולות,118,60,8,2,0,0,0,1,0,198,5,75,18,396,50,4,21,2,0,0,1,0,0,0,50,0,10,66
0,2320,1106,1106,14,1092,מעטפות כפולות,122,56,45,1,0,0,0,1,0,151,10,74,13,389,70,5,18,3,1,0,1,1,0,0,46,0,12,73
0,2330,1107,1107,27,1080,מעטפות כפולות,136,71,11,2,3,2,0,3,0,207,3,71,26,338,69,5,18,2,1,0,0,1,0,0,58,1,8,44
0,2340,1095,1095,21,1074,מעטפות כפולות,162,67,58,6,24,1,0,3,1,146,6,49,22,308,73,6,13,6,0,0,1,2,0,2,39,0,7,72
0,2350,1105,1105,19,1086,מעטפות כפולות,148,46,5,9,12,1,0,4,2,213,16,45,22,344,74,2,7,19,1,0,3,1,0,0,32,0,6,74
0,2360,1063,1063,14,1049,מעטפות כפולות,148,62,26,20,19,0,0,4,0,164,12,53,16,331,69,7,17,5,0,0,0,1,0,0,36,1,4,54
0,2370,1120,1120,26,1094,מעטפות כפולות,143,39,11,10,18,1,0,4,0,168,9,50,24,372,78,12,14,8,0,1,0,1,0,0,48,0,16,67
0,2380,954,954,14,940,מעטפות כפולות,122,29,7,3,4,0,0,1,0,189,3,54,18,326,63,5,16,3,1,0,2,0,0,0,34,1,14,45
0,2390,1101,1101,8,1093,מעטפות כפולות,108,76,11,0,0,0,0,2,0,196,4,42,19,433,41,2,17,2,2,0,0,1,1,0,47,0,12,77
0,2400,1088,1088,11,1077,מעטפות כפולות,152,71,18,11,17,1,0,1,1,153,15,51,26,357,60,5,8,11,0,1,0,4,0,0,36,1,10,67
0,2410,1102,1102,10,1092,מעטפות כפולות,165,53,3,2,3,0,0,1,0,213,12,63,20,396,45,1,9,1,0,1,0,0,0,0,36,1,5,62
0,2420,1100,1100,25,1075,מעטפות כפולות,118,54,22,4,5,0,0,1,1,215,5,61,12,367,70,5,20,2,0,0,0,1,0,3,65,0,9,35
0,2430,1098,1098,20,1078,מעטפות כפולות,184,53,17,1,5,0,0,1,1,198,16,45,16,347,76,5,10,3,0,0,0,0,1,0,31,0,10,58
0,2440,1100,1100,21,1079,מעטפות כפולות,146,68,50,8,14,0,0,2,0,183,14,58,20,302,67,6,18,7,1,1,1,1,0,0,49,0,8,55
0,2450,1105,1105,17,1088,מעטפות כפולות,132,51,4,1,1,1,0,1,1,207,16,75,12,380,70,7,12,4,0,1,3,1,0,1,47,0,16,44
0,2460,1112,1112,11,1101,מעטפות כפולות,149,41,15,1,3,0,0,1,0,196,3,54,12,374,75,7,7,3,0,0,2,1,0,2,95,0,13,47
0,2470,1102,1102,20,1082,מעטפות כפולות,117,43,5,2,9,0,0,2,3,209,9,71,16,400,59,6,17,4,0,1,1,0,1,0,44,0,6,57
0,2480,1111,1111,18,1093,מעטפות כפולות,121,57,36,3,2,1,0,2,2,187,13,63,25,378,64,6,19,3,1,1,0,1,0,0,43,0,8,57
0,2490,1152,1152,14,1138,מעטפות כפולות,148,57,48,1,2,0,0,0,0,225,4,68,17,360,77,15,19,2,1,0,0,0,0,0,37,1,8,48
0,2500,1101,1101,13,1088,מעטפות כפולות,115,56,1,1,1,1,0,0,1,199,3,84,18,403,62,5,15,0,0,0,4,0,0,0,57,0,13,49
7,10,354,257,3,254,שחר,66,3,4,1,0,0,0,1,0,19,0,2,20,97,9,3,2,0,0,0,0,0,0,0,0,0,1,26
10,10,254,199,5,194,תירוש,3,15,7,0,0,2,0,0,1,1,0,3,1,75,0,0,2,1,0,0,1,0,0,0,0,0,1,81
11,10,269,162,1,161,''ניר ח''''ן'',31,9,0,0,0,0,0,0,0,14,0,8,4,75,10,1,0,0,0,1,0,0,0,0,3,0,2,3
13,10,428,278,4,274,חצבה,99,4,0,0,0,0,0,0,0,60,0,14,1,48,33,0,1,0,0,0,0,0,0,0,7,1,3,3
15,10,309,224,1,223,נועם,1,20,8,1,0,1,0,0,0,0,0,5,8,108,0,0,1,0,0,0,0,0,0,0,0,0,0,70
16,10,217,156,0,156,בית ניר,36,0,0,0,1,0,0,0,1,2,0,0,0,0,101,3,0,0,0,0,0,0,0,0,12,0,0,0
18,10,251,200,0,200,שדה משה,55,2,0,0,0,0,0,0,0,36,0,3,3,69,22,0,1,0,0,0,1,0,0,0,1,0,0,7
22,10,183,129,0,129,מקווה ישראל,44,15,2,0,0,0,0,0,0,21,0,3,6,24,12,0,0,0,0,0,0,0,0,0,1,0,0,1
23,10,106,67,0,67,אמציה,3,0,0,0,0,0,0,0,0,6,0,0,3,44,3,0,3,0,0,0,0,0,0,0,3,0,0,2
24,10,359,293,3,290,לכיש,127,2,1,0,0,0,0,0,0,55,0,3,1,27,66,1,3,0,0,0,0,0,0,0,1,0,2,1
26,10,534,402,0,402,ראש פינה,121,5,2,0,3,0,0,1,0,48,2,1,7,75,88,2,1,1,0,0,0,0,0,0,31,0,5,9
26,20,532,362,2,360,ראש פינה,91,15,8,0,3,0,0,3,0,44,1,12,3,78,62,2,9,0,0,0,0,0,1,0,14,0,4,10
26,30,595,414,4,410,ראש פינה,102,3,3,0,1,0,0,0,0,69,1,10,9,133,37,2,4,0,0,0,0,0,0,0,15,0,4,17
27,10,210,130,1,129,שדות מיכה,4,1,6,0,0,0,0,2,0,2,0,2,1,50,1,1,1,0,0,0,0,0,0,0,0,0,0,58
28,10,766,564,4,560,מזכרת בתיה,115,8,0,0,1,0,0,0,0,97,2,4,15,227,41,2,3,1,0,0,0,0,0,0,6,0,2,36
28,20,792,580,10,570,מזכרת בתיה,107,10,5,0,0,0,0,2,0,108,58,22,17,165,40,0,4,0,0,0,0,1,0,1,11,0,3,16
28,30,659,423,4,419,מזכרת בתיה,40,6,0,0,0,0,0,0,1,57,3,14,25,184,15,0,11,0,0,0,0,0,0,0,4,0,2,57
28,40,697,536,3,533,מזכרת בתיה,139,18,1,0,0,0,0,0,1,98,0,5,12,182,49,2,4,0,0,0,1,0,0,0,11,0,2,8
28,50,643,436,12,424,מזכרת בתיה,49,5,0,0,2,0,0,0,1,43,1,4,44,184,11,1,4,1,0,0,0,0,1,0,8,0,1,64
28,60,731,574,4,570,מזכרת בתיה,160,10,1,0,0,0,0,0,0,139,0,8,13,175,39,1,3,0,0,0,0,0,0,0,10,0,1,10
28,70,616,453,1,452,מזכרת בתיה,133,12,3,0,0,0,0,0,0,81,0,7,11,124,52,2,7,0,0,0,0,0,0,0,8,0,4,8
29,10,821,592,5,587,יסוד המעלה,138,23,6,0,0,0,0,1,0,78,0,13,3,231,65,1,11,0,0,0,0,0,0,13,0,0,2,2
31,10,427,255,3,252,אופקים,14,24,4,0,0,0,0,1,2,2,1,7,26,100,11,1,5,0,0,0,0,0,0,0,1,0,0,53
31,20,515,321,4,317,אופקים,10,17,27,0,0,0,0,10,0,8,6,33,28,96,14,0,0,2,0,0,0,0,0,0,0,0,0,66
31,30,515,326,5,321,אופקים,17,9,8,0,0,0,0,1,0,16,6,8,23,129,9,1,14,0,0,1,0,1,0,0,1,0,1,76
31,40,506,316,3,313,אופקים,31,19,17,0,0,0,0,1,1,3,2,4,18,114,13,1,2,1,0,0,0,0,0,0,2,0,0,84
31,50,472,276,9,267,אופקים,10,5,3,0,0,2,0,4,0,17,22,41,19,76,7,0,0,1,0,0,0,0,0,0,2,0,1,57
31,60,507,294,2,292,אופקים,15,33,4,0,0,1,0,3,0,2,9,13,18,111,7,0,3,0,0,0,0,2,0,0,3,0,1,67
31,70,725,446,12,434,אופקים,19,11,8,0,1,0,0,3,1,14,27,56,29,148,10,2,0,2,1,2,0,0,1,0,4,0,1,94
31,80,685,433,7,426,אופקים,18,40,15,0,0,1,0,2,0,19,25,22,13,139,21,0,3,0,0,0,0,0,0,1,1,0,0,106
31,90,583,331,13,318,אופקים,34,16,3,0,0,0,0,2,0,14,8,59,21,87,3,1,3,1,0,0,0,1,2,0,2,0,0,61
31,100,643,479,8,471,אופקים,6,2,95,0,0,0,0,2,0,8,11,20,8,82,9,0,2,1,0,0,0,0,0,0,1,0,0,224
31,110,736,584,9,575,אופקים,6,11,268,0,0,0,0,0,0,13,8,19,4,54,5,4,0,0,0,0,0,0,0,0,2,0,1,180
31,120,796,654,5,649,אופקים,1,11,266,0,0,0,0,1,0,14,14,36,7,32,7,0,0,0,0,0,1,0,0,0,1,0,0,258
31,130,738,484,3,481,אופקים,34,51,16,0,0,0,0,0,0,14,5,21,39,176,13,0,12,1,0,0,0,0,0,0,4,0,0,95
31,140,656,501,0,501,אופקים,24,35,145,0,0,0,0,1,0,8,0,14,30,123,9,0,6,1,0,0,0,0,0,0,3,0,2,100
31,150,739,532,17,515,אופקים,4,10,129,0,0,0,0,4,0,30,27,51,11,72,25,0,3,1,0,1,0,0,2,1,2,0,0,142
31,160,762,465,12,453,אופקים,14,10,9,0,1,0,0,2,0,17,87,101,40,107,9,2,1,0,2,1,1,0,1,1,10,0,0,37
31,170,714,438,12,426,אופקים,9,12,7,1,0,0,0,3,0,15,31,49,34,165,14,0,4,1,0,0,0,0,0,0,3,0,1,77
31,180,575,348,6,342,אופקים,16,26,10,0,0,0,0,1,0,12,5,27,20,137,12,0,4,0,0,0,0,0,0,0,0,0,1,71
31,190,660,399,13,386,אופקים,21,9,12,0,0,0,0,2,0,34,35,67,24,113,20,0,1,0,0,0,1,0,0,0,3,1,0,43
31,200,670,392,10,382,אופקים,15,1,7,0,0,0,0,0,0,34,34,107,17,99,23,0,2,1,1,1,0,0,1,0,4,0,1,34
31,210,549,293,9,284,אופקים,7,5,2,1,0,0,0,2,0,25,33,86,10,67,8,0,2,0,1,1,0,0,0,0,3,0,2,29
31,220,670,434,5,429,אופקים,22,35,11,0,1,0,0,0,0,12,13,47,22,171,14,0,11,0,0,0,0,0,0,0,1,0,0,69
31,230,493,269,10,259,אופקים,1,3,2,0,0,0,0,0,0,43,20,66,5,76,14,1,3,0,0,0,0,0,0,0,0,0,1,24
31,250,672,383,10,373,אופקים,11,10,7,1,1,0,0,1,1,46,31,97,18,96,10,0,4,0,1,0,1,0,1,2,3,0,0,31
31,260,399,213,5,208,אופקים,11,10,5,0,0,0,0,3,0,4,13,33,14,72,6,0,3,0,1,0,0,0,0,0,0,0,2,31
32,10,376,286,4,282,עוצם,8,2,14,0,0,0,0,0,0,3,0,3,10,82,0,0,0,0,1,0,0,0,0,0,0,1,0,158
33,10,246,173,1,172,בת שלמה,41,7,0,0,0,0,0,0,0,33,1,11,4,48,15,0,1,0,0,0,0,0,0,1,5,0,0,5
35,10,347,219,4,215,גדות,110,0,0,0,0,0,0,1,0,27,2,0,0,6,60,1,0,0,0,0,0,0,0,0,7,0,1,0
36,10,300,207,4,203,שדה דוד,25,1,2,0,0,0,0,2,0,2,0,4,3,117,1,0,1,0,0,6,0,0,0,0,0,0,2,37
37,10,270,218,4,214,איתן,0,28,3,0,0,0,0,1,0,3,0,3,12,37,0,0,5,0,0,0,1,0,0,0,1,0,1,119
39,10,219,178,6,172,גפן,0,12,9,1,0,0,0,1,1,0,0,2,1,93,1,0,6,0,0,0,0,0,0,1,0,0,0,44
41,10,534,407,8,399,אליכין,32,58,4,0,0,0,0,0,0,9,1,14,26,155,3,0,0,0,0,0,2,0,0,1,5,1,0,88
41,20,620,484,9,475,אליכין,29,89,11,0,0,0,0,0,0,20,0,14,25,186,2,4,5,1,0,0,1,0,0,0,9,0,0,79
41,30,590,450,9,441,אליכין,40,64,5,0,1,0,0,0,0,5,0,17,24,173,7,1,3,1,0,1,0,0,0,0,5,0,0,94
43,10,529,342,3,339,מטולה,83,10,6,2,0,0,0,0,0,62,2,2,3,109,35,3,3,0,0,0,0,0,0,0,11,0,6,2
43,20,575,381,6,375,מטולה,110,4,2,0,0,0,0,1,0,59,2,5,3,122,50,0,1,0,0,0,0,0,0,1,7,0,6,2
44,10,260,177,1,176,זוהר,36,3,2,0,0,0,0,1,0,1,0,6,5,74,2,0,0,0,0,3,0,0,0,0,1,0,0,42
